y,lag1,lag2,lag3,lag4,lag5,volprev,date
1,-0.0394,-0.0255,-0.0206,0.0123,-0.0567,138899.96,2017-05-26 00:00:00
1,0.1454,-0.0394,-0.0255,-0.0206,0.0123,175393.05,2017-05-25 00:00:00
0,0.0678,0.1454,-0.0394,-0.0255,-0.0206,214459.06,2017-05-24 00:00:00
0,-0.0738,0.0678,0.1454,-0.0394,-0.0255,140841.58,2017-05-23 00:00:00
0,-0.0719,-0.0738,0.0678,0.1454,-0.0394,100532.11,2017-05-22 00:00:00
0,-0.0328,-0.0719,-0.0738,0.0678,0.1454,143021.11,2017-05-21 00:00:00
0,-0.044,-0.0328,-0.0719,-0.0738,0.0678,63977.34,2017-05-20 00:00:00
0,-0.0238,-0.044,-0.0328,-0.0719,-0.0738,65968.1,2017-05-19 00:00:00
0,-0.0296,-0.0238,-0.044,-0.0328,-0.0719,89928.86,2017-05-18 00:00:00
0,-0.0428,-0.0296,-0.0238,-0.044,-0.0328,62995.69,2017-05-17 00:00:00
0,-0.0163,-0.0428,-0.0296,-0.0238,-0.044,88564.36,2017-05-16 00:00:00
1,-0.0416,-0.0163,-0.0428,-0.0296,-0.0238,78137.09,2017-05-15 00:00:00
1,0.0077,-0.0416,-0.0163,-0.0428,-0.0296,70609.91,2017-05-14 00:00:00
0,0.0228,0.0077,-0.0416,-0.0163,-0.0428,38014.3,2017-05-13 00:00:00
1,-0.0392,0.0228,0.0077,-0.0416,-0.0163,70181.45,2017-05-12 00:00:00
1,0.0332,-0.0392,0.0228,0.0077,-0.0416,123434.46,2017-05-11 00:00:00
0,0.0266,0.0332,-0.0392,0.0228,0.0077,100649.89,2017-05-10 00:00:00
0,-0.0444,0.0266,0.0332,-0.0392,0.0228,84258.92,2017-05-09 00:00:00
0,-0.0197,-0.0444,0.0266,0.0332,-0.0392,118180.16,2017-05-08 00:00:00
0,-0.0581,-0.0197,-0.0444,0.0266,0.0332,104487.51,2017-05-07 00:00:00
0,-0.0355,-0.0581,-0.0197,-0.0444,0.0266,53763.13,2017-05-06 00:00:00
1,-0.0032,-0.0355,-0.0581,-0.0197,-0.0444,43877.54,2017-05-05 00:00:00
0,0.0109,-0.0032,-0.0355,-0.0581,-0.0197,99832.77,2017-05-04 00:00:00
0,-0.0149,0.0109,-0.0032,-0.0355,-0.0581,155788.71,2017-05-03 00:00:00
0,-0.0473,-0.0149,0.0109,-0.0032,-0.0355,86487.29,2017-05-02 00:00:00
0,-0.0198,-0.0473,-0.0149,0.0109,-0.0032,81474.29,2017-05-01 00:00:00
0,-0.0431,-0.0198,-0.0473,-0.0149,0.0109,101148.52,2017-04-30 00:00:00
1,-0.0343,-0.0431,-0.0198,-0.0473,-0.0149,47797.98,2017-04-29 00:00:00
0,0.0012,-0.0343,-0.0431,-0.0198,-0.0473,40699.76,2017-04-28 00:00:00
0,-0.015,0.0012,-0.0343,-0.0431,-0.0198,73591.1,2017-04-27 00:00:00
0,-0.0034,-0.015,0.0012,-0.0343,-0.0431,91194.43,2017-04-26 00:00:00
0,-0.0152,-0.0034,-0.015,0.0012,-0.0343,60701.55,2017-04-25 00:00:00
0,-0.0152,-0.0152,-0.0034,-0.015,0.0012,43679.23,2017-04-24 00:00:00
0,-0.0149,-0.0152,-0.0152,-0.0034,-0.015,36193.68,2017-04-23 00:00:00
0,-0.0056,-0.0149,-0.0152,-0.0152,-0.0034,27883.42,2017-04-22 00:00:00
1,-0.0013,-0.0056,-0.0149,-0.0152,-0.0152,33984.2,2017-04-21 00:00:00
0,0.0032,-0.0013,-0.0056,-0.0149,-0.0152,43417.96,2017-04-20 00:00:00
0,-0.015,0.0032,-0.0013,-0.0056,-0.0149,55400.64,2017-04-19 00:00:00
1,-0.0112,-0.015,0.0032,-0.0013,-0.0056,45521.44,2017-04-18 00:00:00
0,0.0066,-0.0112,-0.015,0.0032,-0.0013,61586.9,2017-04-17 00:00:00
0,-0.021,0.0066,-0.0112,-0.015,0.0032,52442.49,2017-04-16 00:00:00
1,-0.0051,-0.021,0.0066,-0.0112,-0.015,22937.34,2017-04-15 00:00:00
0,0.0013,-0.0051,-0.021,0.0066,-0.0112,32589.72,2017-04-14 00:00:00
1,-0.0019,0.0013,-0.0051,-0.021,0.0066,56218.68,2017-04-13 00:00:00
1,0.0049,-0.0019,0.0013,-0.0051,-0.021,82311.96,2017-04-12 00:00:00
0,0.0229,0.0049,-0.0019,0.0013,-0.0051,54690.7,2017-04-11 00:00:00
0,-0.005,0.0229,0.0049,-0.0019,0.0013,51615.28,2017-04-10 00:00:00
0,-0.0053,-0.005,0.0229,0.0049,-0.0019,52719.66,2017-04-09 00:00:00
0,-0.0134,-0.0053,-0.005,0.0229,0.0049,53711.15,2017-04-08 00:00:00
1,-0.0034,-0.0134,-0.0053,-0.005,0.0229,41214.35,2017-04-07 00:00:00
0,0.0025,-0.0034,-0.0134,-0.0053,-0.005,73868.97,2017-04-06 00:00:00
0,-0.0206,0.0025,-0.0034,-0.0134,-0.0053,112383.52,2017-04-05 00:00:00
1,-0.0291,-0.0206,0.0025,-0.0034,-0.0134,80294.81,2017-04-04 00:00:00
0,0.0117,-0.0291,-0.0206,0.0025,-0.0034,87619.43,2017-04-03 00:00:00
0,-0.0139,0.0117,-0.0291,-0.0206,0.0025,133191.64,2017-04-02 00:00:00
0,-0.0477,-0.0139,0.0117,-0.0291,-0.0206,87363.92,2017-04-01 00:00:00
0,-0.0063,-0.0477,-0.0139,0.0117,-0.0291,89949.64,2017-03-31 00:00:00
0,-0.0231,-0.0063,-0.0477,-0.0139,0.0117,127524.19,2017-03-30 00:00:00
1,-0.016,-0.0231,-0.0063,-0.0477,-0.0139,117325.1,2017-03-29 00:00:00
1,0.0057,-0.016,-0.0231,-0.0063,-0.0477,111978.53,2017-03-28 00:00:00
0,0.0073,0.0057,-0.016,-0.0231,-0.0063,119601.91,2017-03-27 00:00:00
0,-0.0382,0.0073,0.0057,-0.016,-0.0231,125518.54,2017-03-26 00:00:00
0,-0.0271,-0.0382,0.0073,0.0057,-0.016,120439.03,2017-03-25 00:00:00
1,-0.0403,-0.0271,-0.0382,0.0073,0.0057,184546.6,2017-03-24 00:00:00
1,0.067,-0.0403,-0.0271,-0.0382,0.0073,192176.56,2017-03-23 00:00:00
1,0.0457,0.067,-0.0403,-0.0271,-0.0382,84202.66,2017-03-22 00:00:00
1,0.0191,0.0457,0.067,-0.0403,-0.0271,168992.22,2017-03-21 00:00:00
0,0.0242,0.0191,0.0457,0.067,-0.0403,128803.01,2017-03-20 00:00:00
0,-0.0409,0.0242,0.0191,0.0457,0.067,96247.14,2017-03-19 00:00:00
1,-0.0255,-0.0409,0.0242,0.0191,0.0457,129864.99,2017-03-18 00:00:00
1,0.0282,-0.0255,-0.0409,0.0242,0.0191,247029.39,2017-03-17 00:00:00
1,0.0904,0.0282,-0.0255,-0.0409,0.0242,189766.77,2017-03-16 00:00:00
1,0.0747,0.0904,0.0282,-0.0255,-0.0409,168262.61,2017-03-15 00:00:00
0,0.0219,0.0747,0.0904,0.0282,-0.0255,62694.3,2017-03-14 00:00:00
0,-0.0161,0.0219,0.0747,0.0904,0.0282,64789.3,2017-03-13 00:00:00
0,-0.0111,-0.0161,0.0219,0.0747,0.0904,103685.84,2017-03-12 00:00:00
0,-0.0241,-0.0111,-0.0161,0.0219,0.0747,72127.45,2017-03-11 00:00:00
1,-0.0216,-0.0241,-0.0111,-0.0161,0.0219,119456.82,2017-03-10 00:00:00
0,0.0252,-0.0216,-0.0241,-0.0111,-0.0161,345946.28,2017-03-09 00:00:00
1,-0.0227,0.0252,-0.0216,-0.0241,-0.0111,102131.35,2017-03-08 00:00:00
1,0.0161,-0.0227,0.0252,-0.0216,-0.0241,176757.39,2017-03-07 00:00:00
1,0.0447,0.0161,-0.0227,0.0252,-0.0216,159192.48,2017-03-06 00:00:00
0,0.0198,0.0447,0.0161,-0.0227,0.0252,58388.38,2017-03-05 00:00:00
1,-0.0134,0.0198,0.0447,0.0161,-0.0227,48379.53,2017-03-04 00:00:00
0,0.0103,-0.0134,0.0198,0.0447,0.0161,83158.36,2017-03-03 00:00:00
0,-0.0004,0.0103,-0.0134,0.0198,0.0447,126450.3,2017-03-02 00:00:00
0,-0.0269,-0.0004,0.0103,-0.0134,0.0198,138140.96,2017-03-01 00:00:00
0,-0.025,-0.0269,-0.0004,0.0103,-0.0134,92368.98,2017-02-28 00:00:00
0,-0.0124,-0.025,-0.0269,-0.0004,0.0103,80940.15,2017-02-27 00:00:00
0,-0.006,-0.0124,-0.025,-0.0269,-0.0004,70880.38,2017-02-26 00:00:00
1,-0.016,-0.006,-0.0124,-0.025,-0.0269,61879.44,2017-02-25 00:00:00
1,0.0048,-0.016,-0.006,-0.0124,-0.025,77785.17,2017-02-24 00:00:00
0,0.0133,0.0048,-0.016,-0.006,-0.0124,198608.37,2017-02-23 00:00:00
0,-0.0305,0.0133,0.0048,-0.016,-0.006,118483.76,2017-02-22 00:00:00
0,-0.0235,-0.0305,0.0133,0.0048,-0.016,85213.02,2017-02-21 00:00:00
0,-0.0169,-0.0235,-0.0305,0.0133,0.0048,119053.76,2017-02-20 00:00:00
0,-0.036,-0.0169,-0.0235,-0.0305,0.0133,61177.33,2017-02-19 00:00:00
1,-0.0029,-0.036,-0.0169,-0.0235,-0.0305,39973.13,2017-02-18 00:00:00
0,0.005,-0.0029,-0.036,-0.0169,-0.0235,57860.34,2017-02-17 00:00:00
0,-0.0156,0.005,-0.0029,-0.036,-0.0169,83482.19,2017-02-16 00:00:00
0,-0.0183,-0.0156,0.005,-0.0029,-0.036,75657.22,2017-02-15 00:00:00
0,-0.0154,-0.0183,-0.0156,0.005,-0.0029,46666.09,2017-02-14 00:00:00
0,-0.004,-0.0154,-0.0183,-0.0156,0.005,77286.77,2017-02-13 00:00:00
1,-0.0074,-0.004,-0.0154,-0.0183,-0.0156,67778.27,2017-02-12 00:00:00
1,0.0058,-0.0074,-0.004,-0.0154,-0.0183,38904.31,2017-02-11 00:00:00
0,0.0021,0.0058,-0.0074,-0.004,-0.0154,68156.72,2017-02-10 00:00:00
1,-0.0272,0.0021,0.0058,-0.0074,-0.004,145605.18,2017-02-09 00:00:00
1,0.0598,-0.0272,0.0021,0.0058,-0.0074,328429.48,2017-02-08 00:00:00
0,0.0296,0.0598,-0.0272,0.0021,0.0058,149981.52,2017-02-07 00:00:00
0,-0.0088,0.0296,0.0598,-0.0272,0.0021,104249.79,2017-02-06 00:00:00
0,-0.0162,-0.0088,0.0296,0.0598,-0.0272,79305.72,2017-02-05 00:00:00
0,-0.003,-0.0162,-0.0088,0.0296,0.0598,79732.17,2017-02-04 00:00:00
0,-0.0045,-0.003,-0.0162,-0.0088,0.0296,99206.91,2017-02-03 00:00:00
0,-0.0055,-0.0045,-0.003,-0.0162,-0.0088,133397.25,2017-02-02 00:00:00
0,-0.026,-0.0055,-0.0045,-0.003,-0.0162,91723.16,2017-02-01 00:00:00
0,-0.0202,-0.026,-0.0055,-0.0045,-0.003,98654.05,2017-01-31 00:00:00
0,-0.0332,-0.0202,-0.026,-0.0055,-0.0045,77429.17,2017-01-30 00:00:00
0,-0.023,-0.0332,-0.0202,-0.026,-0.0055,31649.82,2017-01-29 00:00:00
1,-0.0012,-0.023,-0.0332,-0.0202,-0.026,18422.3,2017-01-28 00:00:00
0,0.0006,-0.0012,-0.023,-0.0332,-0.0202,20590.03,2017-01-27 00:00:00
0,-0.0025,0.0006,-0.0012,-0.023,-0.0332,40509.75,2017-01-26 00:00:00
0,-0.0101,-0.0025,0.0006,-0.0012,-0.023,47121.37,2017-01-25 00:00:00
1,-0.0113,-0.0101,-0.0025,0.0006,-0.0012,47595.33,2017-01-24 00:00:00
1,0.013,-0.0113,-0.0101,-0.0025,0.0006,76343.39,2017-01-23 00:00:00
1,0.0137,0.013,-0.0113,-0.0101,-0.0025,41520.95,2017-01-22 00:00:00
0,0.0022,0.0137,0.013,-0.0113,-0.0101,65415.71,2017-01-21 00:00:00
0,-0.0062,0.0022,0.0137,0.013,-0.0113,49458.11,2017-01-20 00:00:00
0,-0.0232,-0.0062,0.0022,0.0137,0.013,47450.48,2017-01-19 00:00:00
0,-0.0024,-0.0232,-0.0062,0.0022,0.0137,66952.05,2017-01-18 00:00:00
0,-0.0078,-0.0024,-0.0232,-0.0062,0.0022,88310.66,2017-01-17 00:00:00
0,-0.0093,-0.0078,-0.0024,-0.0232,-0.0062,106663.89,2017-01-16 00:00:00
0,-0.0558,-0.0093,-0.0078,-0.0024,-0.0232,44149.15,2017-01-15 00:00:00
1,-0.0135,-0.0558,-0.0093,-0.0078,-0.0024,28550.81,2017-01-14 00:00:00
0,0.0116,-0.0135,-0.0558,-0.0093,-0.0078,48284.87,2017-01-13 00:00:00
0,-0.0227,0.0116,-0.0135,-0.0558,-0.0093,96232.82,2017-01-12 00:00:00
1,-0.0275,-0.0227,0.0116,-0.0135,-0.0558,139081.45,2017-01-11 00:00:00
1,0.08,-0.0275,-0.0227,0.0116,-0.0135,221046.57,2017-01-10 00:00:00
0,0.067,0.08,-0.0275,-0.0227,0.0116,54397.67,2017-01-09 00:00:00
1,-0.011,0.067,0.08,-0.0275,-0.0227,67833.25,2017-01-08 00:00:00
0,0.0233,-0.011,0.067,0.08,-0.0275,80493.07,2017-01-07 00:00:00
1,-0.0483,0.0233,-0.011,0.067,0.08,133419.05,2017-01-06 00:00:00
1,0.0754,-0.0483,0.0233,-0.011,0.067,196895.51,2017-01-05 00:00:00
1,0.1246,0.0754,-0.0483,0.0233,-0.011,282648.71,2017-01-04 00:00:00
0,0.026,0.1246,0.0754,-0.0483,0.0233,171704.76,2017-01-03 00:00:00
0,-0.0519,0.026,0.1246,0.0754,-0.0483,67442.92,2017-01-02 00:00:00
0,-0.0126,-0.0519,0.026,0.1246,0.0754,79245.68,2017-01-01 00:00:00
0,-0.038,-0.0126,-0.0519,0.026,0.1246,47813.38,2016-12-31 00:00:00
0,-0.0199,-0.038,-0.0126,-0.0519,0.026,28080.13,2016-12-30 00:00:00
1,-0.0016,-0.0199,-0.038,-0.0126,-0.0519,76098.05,2016-12-29 00:00:00
0,0.0155,-0.0016,-0.0199,-0.038,-0.0126,75818.01,2016-12-28 00:00:00
0,-0.0149,0.0155,-0.0016,-0.0199,-0.038,85199,2016-12-27 00:00:00
0,-0.0396,-0.0149,0.0155,-0.0016,-0.0199,60931.54,2016-12-26 00:00:00
0,-0.0178,-0.0396,-0.0149,0.0155,-0.0016,48480.73,2016-12-25 00:00:00
1,-0.0268,-0.0178,-0.0396,-0.0149,0.0155,48778.41,2016-12-24 00:00:00
0,0.0291,-0.0268,-0.0178,-0.0396,-0.0149,47391.89,2016-12-23 00:00:00
0,-0.0035,0.0291,-0.0268,-0.0178,-0.0396,124532.03,2016-12-22 00:00:00
0,-0.0491,-0.0035,0.0291,-0.0268,-0.0178,93047.9,2016-12-21 00:00:00
0,-0.0451,-0.0491,-0.0035,0.0291,-0.0268,73681.33,2016-12-20 00:00:00
0,-0.0285,-0.0451,-0.0491,-0.0035,0.0291,42823.88,2016-12-19 00:00:00
0,-0.0014,-0.0285,-0.0451,-0.0491,-0.0035,34684.26,2016-12-18 00:00:00
0,-0.0039,-0.0014,-0.0285,-0.0451,-0.0491,21205.81,2016-12-17 00:00:00
0,-0.0008,-0.0039,-0.0014,-0.0285,-0.0451,29912.5,2016-12-16 00:00:00
0,-0.0091,-0.0008,-0.0039,-0.0014,-0.0285,37713.11,2016-12-15 00:00:00
1,-0.0026,-0.0091,-0.0008,-0.0039,-0.0014,36871.52,2016-12-14 00:00:00
0,0.0034,-0.0026,-0.0091,-0.0008,-0.0039,32343.21,2016-12-13 00:00:00
0,-0.0006,0.0034,-0.0026,-0.0091,-0.0008,41212.56,2016-12-12 00:00:00
0,-0.0049,-0.0006,0.0034,-0.0026,-0.0091,35948.48,2016-12-11 00:00:00
1,-0.01,-0.0049,-0.0006,0.0034,-0.0026,23553.36,2016-12-10 00:00:00
0,0.008,-0.01,-0.0049,-0.0006,0.0034,23515.24,2016-12-09 00:00:00
0,-0.0038,0.008,-0.01,-0.0049,-0.0006,30055.46,2016-12-08 00:00:00
0,-0.0032,-0.0038,0.008,-0.01,-0.0049,39223.62,2016-12-07 00:00:00
0,-0.0072,-0.0032,-0.0038,0.008,-0.01,45272.62,2016-12-06 00:00:00
0,-0.0062,-0.0072,-0.0032,-0.0038,0.008,42435.52,2016-12-05 00:00:00
1,-0.0021,-0.0062,-0.0072,-0.0032,-0.0038,52302.8,2016-12-04 00:00:00
0,0.0111,-0.0021,-0.0062,-0.0072,-0.0032,24435.95,2016-12-03 00:00:00
1,-0.0004,0.0111,-0.0021,-0.0062,-0.0072,27773.32,2016-12-02 00:00:00
0,0.0033,-0.0004,0.0111,-0.0021,-0.0062,61542.13,2016-12-01 00:00:00
0,-0.0252,0.0033,-0.0004,0.0111,-0.0021,49025.68,2016-11-30 00:00:00
0,-0.0124,-0.0252,0.0033,-0.0004,0.0111,41184.16,2016-11-29 00:00:00
1,-0.0074,-0.0124,-0.0252,0.0033,-0.0004,36447.59,2016-11-28 00:00:00
0,0.0001,-0.0074,-0.0124,-0.0252,0.0033,35496.84,2016-11-27 00:00:00
1,-0.0006,0.0001,-0.0074,-0.0124,-0.0252,22792.67,2016-11-26 00:00:00
1,0.011,-0.0006,0.0001,-0.0074,-0.0124,24085.92,2016-11-25 00:00:00
1,0.0032,0.011,-0.0006,0.0001,-0.0074,33702.16,2016-11-24 00:00:00
1,0.0019,0.0032,0.011,-0.0006,0.0001,38229.99,2016-11-23 00:00:00
0,0.0014,0.0019,0.0032,0.011,-0.0006,42760.19,2016-11-22 00:00:00
0,-0.0011,0.0014,0.0019,0.0032,0.011,50551.44,2016-11-21 00:00:00
1,-0.0113,-0.0011,0.0014,0.0019,0.0032,38914.67,2016-11-20 00:00:00
1,0.0084,-0.0113,-0.0011,0.0014,0.0019,50732.91,2016-11-19 00:00:00
0,0.0085,0.0084,-0.0113,-0.0011,0.0014,28981.11,2016-11-18 00:00:00
1,-0.0073,0.0085,0.0084,-0.0113,-0.0011,48087.72,2016-11-17 00:00:00
0,0.0003,-0.0073,0.0085,0.0084,-0.0113,69045.51,2016-11-16 00:00:00
0,-0.0257,0.0003,-0.0073,0.0085,0.0084,149931.65,2016-11-15 00:00:00
0,-0.0195,-0.0257,0.0003,-0.0073,0.0085,67109.58,2016-11-14 00:00:00
0,-0.0122,-0.0195,-0.0257,0.0003,-0.0073,54164.26,2016-11-13 00:00:00
1,-0.008,-0.0122,-0.0195,-0.0257,0.0003,58440.62,2016-11-12 00:00:00
1,0.0197,-0.008,-0.0122,-0.0195,-0.0257,44560.97,2016-11-11 00:00:00
1,0.0076,0.0197,-0.008,-0.0122,-0.0195,43323.23,2016-11-10 00:00:00
1,0.0002,0.0076,0.0197,-0.008,-0.0122,61060.36,2016-11-09 00:00:00
0,0.0122,0.0002,0.0076,0.0197,-0.008,119890.5,2016-11-08 00:00:00
0,-0.024,0.0122,0.0002,0.0076,0.0197,62322.88,2016-11-07 00:00:00
1,-0.0031,-0.024,0.0122,0.0002,0.0076,52940.14,2016-11-06 00:00:00
0,0.0046,-0.0031,-0.024,0.0122,0.0002,42966.32,2016-11-05 00:00:00
0,-0.008,0.0046,-0.0031,-0.024,0.0122,35933.72,2016-11-04 00:00:00
1,-0.0048,-0.008,0.0046,-0.0031,-0.024,79062.44,2016-11-03 00:00:00
1,0.0359,-0.0048,-0.008,0.0046,-0.0031,149312.03,2016-11-02 00:00:00
0,0.0016,0.0359,-0.0048,-0.008,0.0046,64229.31,2016-11-01 00:00:00
0,-0.0071,0.0016,0.0359,-0.0048,-0.008,104369.68,2016-10-31 00:00:00
1,-0.0288,-0.0071,0.0016,0.0359,-0.0048,65736.69,2016-10-30 00:00:00
1,0.0064,-0.0288,-0.0071,0.0016,0.0359,60033.1,2016-10-29 00:00:00
0,0.0018,0.0064,-0.0288,-0.0071,0.0016,85264.55,2016-10-28 00:00:00
0,-0.028,0.0018,0.0064,-0.0288,-0.0071,61307.8,2016-10-27 00:00:00
0,-0.0071,-0.028,0.0018,0.0064,-0.0288,73762.57,2016-10-26 00:00:00
0,-0.0257,-0.0071,-0.028,0.0018,0.0064,75190.24,2016-10-25 00:00:00
0,-0.0134,-0.0257,-0.0071,-0.028,0.0018,74686.26,2016-10-24 00:00:00
1,-0.0047,-0.0134,-0.0257,-0.0071,-0.028,57903.33,2016-10-23 00:00:00
0,0.0013,-0.0047,-0.0134,-0.0257,-0.0071,40672.69,2016-10-22 00:00:00
0,-0.0178,0.0013,-0.0047,-0.0134,-0.0257,62062.29,2016-10-21 00:00:00
0,-0.0147,-0.0178,0.0013,-0.0047,-0.0134,46521.55,2016-10-20 00:00:00
1,-0.0032,-0.0147,-0.0178,0.0013,-0.0047,40397.09,2016-10-19 00:00:00
1,0.0053,-0.0032,-0.0147,-0.0178,0.0013,58652.03,2016-10-18 00:00:00
1,0.0066,0.0053,-0.0032,-0.0147,-0.0178,43124.18,2016-10-17 00:00:00
1,0.0019,0.0066,0.0053,-0.0032,-0.0147,44957.65,2016-10-16 00:00:00
0,0.0019,0.0019,0.0066,0.0053,-0.0032,24380.62,2016-10-15 00:00:00
0,-0.0002,0.0019,0.0019,0.0066,0.0053,26957.6,2016-10-14 00:00:00
0,-0.0041,-0.0002,0.0019,0.0019,0.0066,53683.56,2016-10-13 00:00:00
1,-0.0025,-0.0041,-0.0002,0.0019,0.0019,48690.85,2016-10-12 00:00:00
0,0.0021,-0.0025,-0.0041,-0.0002,0.0019,54229.72,2016-10-11 00:00:00
0,-0.0101,0.0021,-0.0025,-0.0041,-0.0002,91467.43,2016-10-10 00:00:00
1,-0.0221,-0.0101,0.0021,-0.0025,-0.0041,44230.53,2016-10-09 00:00:00
1,0.0007,-0.0221,-0.0101,0.0021,-0.0025,24308.86,2016-10-08 00:00:00
0,0.0017,0.0007,-0.0221,-0.0101,0.0021,25341.44,2016-10-07 00:00:00
0,-0.0058,0.0017,0.0007,-0.0221,-0.0101,56508.49,2016-10-06 00:00:00
0,-0.0043,-0.0058,0.0017,0.0007,-0.0221,41115.63,2016-10-05 00:00:00
0,-0.0019,-0.0043,-0.0058,0.0017,0.0007,41533.41,2016-10-04 00:00:00
1,-0.0023,-0.0019,-0.0043,-0.0058,0.0017,43853.16,2016-10-03 00:00:00
1,0.0025,-0.0023,-0.0019,-0.0043,-0.0058,38212.79,2016-10-02 00:00:00
1,0.0002,0.0025,-0.0023,-0.0019,-0.0043,27461.53,2016-10-01 00:00:00
0,0.0019,0.0002,0.0025,-0.0023,-0.0019,27975.35,2016-09-30 00:00:00
0,-0.0115,0.0019,0.0002,0.0025,-0.0023,42936.03,2016-09-29 00:00:00
1,-0.0002,-0.0115,0.0019,0.0002,0.0025,44143.08,2016-09-28 00:00:00
1,0.0003,-0.0002,-0.0115,0.0019,0.0002,37658.58,2016-09-27 00:00:00
0,0.0014,0.0003,-0.0002,-0.0115,0.0019,45548.9,2016-09-26 00:00:00
0,-0.0035,0.0014,0.0003,-0.0002,-0.0115,49136.48,2016-09-25 00:00:00
1,-0.004,-0.0035,0.0014,0.0003,-0.0002,22064.67,2016-09-24 00:00:00
0,0.0026,-0.004,-0.0035,0.0014,0.0003,22267.82,2016-09-23 00:00:00
0,-0.0069,0.0026,-0.004,-0.0035,0.0014,44127.8,2016-09-22 00:00:00
1,-0.0039,-0.0069,0.0026,-0.004,-0.0035,40275.81,2016-09-21 00:00:00
1,0.0004,-0.0039,-0.0069,0.0026,-0.004,67148.2,2016-09-20 00:00:00
1,0.0188,0.0004,-0.0039,-0.0069,0.0026,44709.9,2016-09-19 00:00:00
0,0.0016,0.0188,0.0004,-0.0039,-0.0069,39546.55,2016-09-18 00:00:00
0,-0.0017,0.0016,0.0188,0.0004,-0.0039,28530.22,2016-09-17 00:00:00
1,-0.0013,-0.0017,0.0016,0.0188,0.0004,27047.8,2016-09-16 00:00:00
1,0.0009,-0.0013,-0.0017,0.0016,0.0188,40085.44,2016-09-15 00:00:00
1,0.0021,0.0009,-0.0013,-0.0017,0.0016,41928.37,2016-09-14 00:00:00
0,0.0008,0.0021,0.0009,-0.0013,-0.0017,41854.32,2016-09-13 00:00:00
0,-0.0027,0.0008,0.0021,0.0009,-0.0013,76078.98,2016-09-12 00:00:00
1,-0.0025,-0.0027,0.0008,0.0021,0.0009,58638.94,2016-09-11 00:00:00
1,0.0226,-0.0025,-0.0027,0.0008,0.0021,59313.21,2016-09-10 00:00:00
0,0.0048,0.0226,-0.0025,-0.0027,0.0008,34783.81,2016-09-09 00:00:00
0,-0.0011,0.0048,0.0226,-0.0025,-0.0027,47379.65,2016-09-08 00:00:00
0,-0.0022,-0.0011,0.0048,0.0226,-0.0025,60338.69,2016-09-07 00:00:00
0,-0.0161,-0.0022,-0.0011,0.0048,0.0226,50349.39,2016-09-06 00:00:00
0,-0.0065,-0.0161,-0.0022,-0.0011,0.0048,46164.85,2016-09-05 00:00:00
0,-0.0047,-0.0065,-0.0161,-0.0022,-0.0011,60937.4,2016-09-04 00:00:00
0,-0.0052,-0.0047,-0.0065,-0.0161,-0.0022,60191.97,2016-09-03 00:00:00
0,-0.039,-0.0052,-0.0047,-0.0065,-0.0161,93073.88,2016-09-02 00:00:00
1,-0.0101,-0.039,-0.0052,-0.0047,-0.0065,46783.31,2016-09-01 00:00:00
1,0.0005,-0.0101,-0.039,-0.0052,-0.0047,46164.76,2016-08-31 00:00:00
1,0.0028,0.0005,-0.0101,-0.039,-0.0052,46306.63,2016-08-30 00:00:00
0,0.0023,0.0028,0.0005,-0.0101,-0.039,98809.85,2016-08-29 00:00:00
0,-0.0045,0.0023,0.0028,0.0005,-0.0101,88342.44,2016-08-28 00:00:00
1,-0.0031,-0.0045,0.0023,0.0028,0.0005,70166.72,2016-08-27 00:00:00
1,0.0037,-0.0031,-0.0045,0.0023,0.0028,70666.17,2016-08-26 00:00:00
0,0.0077,0.0037,-0.0031,-0.0045,0.0023,74459.06,2016-08-25 00:00:00
1,-0.0036,0.0077,0.0037,-0.0031,-0.0045,99476.14,2016-08-24 00:00:00
1,0.0092,-0.0036,0.0077,0.0037,-0.0031,86701.49,2016-08-23 00:00:00
0,0.0076,0.0092,-0.0036,0.0077,0.0037,109136.58,2016-08-22 00:00:00
0,-0.0023,0.0076,0.0092,-0.0036,0.0077,98134.05,2016-08-21 00:00:00
0,-0.0038,-0.0023,0.0076,0.0092,-0.0036,70391.87,2016-08-20 00:00:00
0,-0.0047,-0.0038,-0.0023,0.0076,0.0092,79106.17,2016-08-19 00:00:00
0,-0.004,-0.0047,-0.0038,-0.0023,0.0076,73308.17,2016-08-18 00:00:00
1,-0.001,-0.004,-0.0047,-0.0038,-0.0023,101621.63,2016-08-17 00:00:00
0,0.0008,-0.001,-0.004,-0.0047,-0.0038,100359.7,2016-08-16 00:00:00
0,-0.0054,0.0008,-0.001,-0.004,-0.0047,115419.56,2016-08-15 00:00:00
1,-0.0024,-0.0054,0.0008,-0.001,-0.004,109579.19,2016-08-14 00:00:00
1,0.0143,-0.0024,-0.0054,0.0008,-0.001,114321.55,2016-08-13 00:00:00
1,0.0166,0.0143,-0.0024,-0.0054,0.0008,96998.33,2016-08-12 00:00:00
1,0.0001,0.0166,0.0143,-0.0024,-0.0054,115443.67,2016-08-11 00:00:00
1,0.0068,0.0001,0.0166,0.0143,-0.0024,113640.24,2016-08-10 00:00:00
0,0.0016,0.0068,0.0001,0.0166,0.0143,137525.36,2016-08-09 00:00:00
1,-0.0054,0.0016,0.0068,0.0001,0.0166,104213.5,2016-08-08 00:00:00
0,0.0033,-0.0054,0.0016,0.0068,0.0001,95696.19,2016-08-07 00:00:00
